exam_year,season,question_no,answer,main_category,sub_category,keyword,question_theme,trap_point,learning_type,priority,pm_relevance,source_file
2024,spring,17,ウ,セキュア開発・脆弱性管理・CVE・CVSS,SBOM,SBOM,ソフトウェアの脆弱性管理のためのツールとしても利用されるSBOM(SoftwareBillofM,CVE(識別子)/CVSS(深刻度)/CWE(種類の一覧)の混同,memory,B,middle,2024r06h_sc_am2_qs.pdf
2024,spring,18,ア,ネットワーク,TCP,TCP,TCPヘッダーに含まれる情報はどれか。,TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,2024r06h_sc_am2_qs.pdf
2024,spring,19,エ,メールセキュリティ,サブミッションポート,サブミッションポート,"TCPのサブミッションポート(ポート番号587)の説明として,適切なものはどれか。",SPF(送信元IP)とDKIM(署名)の検証対象の混同。DMARCは失敗時ポリシー,memory,A,high,2024r06h_sc_am2_qs.pdf
2024,spring,20,イ,ネットワーク,HTTP,HTTP,"Webサーバから送信されるHTTPヘッダーのうち,Webサーバからの応答の内容を,Webブラウザ",TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,2024r06h_sc_am2_qs.pdf
2024,spring,21,エ,データベース,SQL,SQL,"""人事""表に対して次のSQL文を実行したとき,結果として得られる社員番号はどれか。〔SQL文〕S",NULLの比較結果、WITH GRANT OPTIONの効果,mechanism,C,low,2024r06h_sc_am2_qs.pdf
2024,spring,22,ア,その他SC午前Ⅱ固有テーマ,一般,,"仕様書やソースコードについて,作成者を含めた複数人で,記述されたシステムやソフトウェアの振る舞い",,memory,C,low,2024r06h_sc_am2_qs.pdf
2024,spring,23,エ,開発技術・サービスマネジメント,形式手法,形式手法,"ソフトウェアの品質を確保するための検証に形式手法を用いる。このとき行う検証方法の説明として,適切",テスト/レビュー手法の名称混同。可用性計算のサービス時間帯条件の見落とし,memory,C,low,2024r06h_sc_am2_qs.pdf
2024,spring,24,ウ,開発技術・サービスマネジメント,課金,課金,ITサービスにおけるコンピュータシステムの利用に対する課金を逓減課金方式で行うときのグラフはどれ,テスト/レビュー手法の名称混同。可用性計算のサービス時間帯条件の見落とし,memory,C,low,2024r06h_sc_am2_qs.pdf
2024,spring,25,ウ,ISMS・リスク管理・監査・法制度,内部統制,内部統制,"金融庁""財務報告に係る内部統制の評価及び監査に関する実施基準(令和5年)""における,ITに係る全",リスク対応4分類の区別。全般統制と業務処理統制の区別,memory,B,middle,2024r06h_sc_am2_qs.pdf
2024,autumn,1,ア,認証・認可・SAML・OAuth,RADIUS,RADIUS,"RADIUSやDiameterが提供するAAAフレームワークの構成要素は,認証(Authenti",認証と認可の混同。SAML(認証連携)とOAuth(認可)の用途混同,both,A,high,2024r06a_sc_am2_qs.pdf
2024,autumn,2,イ,マルウェア・ランサムウェア・標的型攻撃,AIによる画像認識,AIによる画像認識,"AIによる画像認識において,認識させる画像の中に人間には知覚できないノイズや微小な変化を含めるこ",ワーム/ボット/ルートキット等の型の定義混同。証拠保全は揮発性の高い順,memory,B,high,2024r06a_sc_am2_qs.pdf
2024,autumn,3,イ,マルウェア・ランサムウェア・標的型攻撃,攻撃(その他),攻撃(その他),様々なサイバー攻撃手法を分類したナレッジベースはどれか。,ワーム/ボット/ルートキット等の型の定義混同。証拠保全は揮発性の高い順,memory,B,high,2024r06a_sc_am2_qs.pdf
2024,autumn,4,エ,DoS/DDoS・ボットネット,リフレクション,リフレクション,NTPリフレクション攻撃の特徴はどれか。,直接型と反射型(リフレクション)の区別。Smurf=ICMP+ブロードキャスト,memory,B,middle,2024r06a_sc_am2_qs.pdf
2024,autumn,5,ウ,暗号・ハッシュ・電子署名,PQC,PQC,PQC(Post-QuantumCryptography)はどれか。,ハッシュ/MAC/デジタル署名の役割混同。共通鍵か公開鍵かの取り違え,both,A,middle,2024r06a_sc_am2_qs.pdf
2024,autumn,6,ア,DoS/DDoS・ボットネット,Smurf,Smurf,Smurf攻撃はどれか。,直接型と反射型(リフレクション)の区別。Smurf=ICMP+ブロードキャスト,memory,B,middle,2024r06a_sc_am2_qs.pdf
2024,autumn,7,ア,認証・認可・SAML・OAuth,FIDO,FIDO,"あるIdP(IdentityProvider)は,パスキー(Passkey)認証をサポートしてお",認証と認可の混同。SAML(認証連携)とOAuth(認可)の用途混同,both,A,high,2024r06a_sc_am2_qs.pdf
2024,autumn,8,エ,認証・認可・SAML・OAuth,シングルサインオン,シングルサインオン,"シングルサインオン(SSO)に関する記述のうち,適切なものはどれか。",認証と認可の混同。SAML(認証連携)とOAuth(認可)の用途混同,both,A,high,2024r06a_sc_am2_qs.pdf
2024,autumn,9,エ,暗号・ハッシュ・電子署名,暗号,暗号,"量子暗号の特徴として,適切なものはどれか。",ハッシュ/MAC/デジタル署名の役割混同。共通鍵か公開鍵かの取り違え,both,A,middle,2024r06a_sc_am2_qs.pdf
2024,autumn,10,イ,メールセキュリティ,送信ドメイン認証,送信ドメイン認証,"電子メールの受信者側のメールサーバでの送信ドメイン認証が失敗したときの処理方針を,送信側のドメイ",SPF(送信元IP)とDKIM(署名)の検証対象の混同。DMARCは失敗時ポリシー,memory,A,high,2024r06a_sc_am2_qs.pdf
2024,autumn,11,ア,クラウド・ゼロトラスト・ログ管理・SIEM,SOAR,SOAR,"SOAR(SecurityOrchestration,AutomationandResponse",CASB/CSPM/SIEM/SOAR/UEBAの機能の混同,memory,B,middle,2024r06a_sc_am2_qs.pdf
2024,autumn,12,ア,Web脆弱性,WAF,WAF,WAFにおけるフォールスポジティブに該当するものはどれか。,XSS対策(エスケープ)とCSRF対策(トークン)の取り違え,mechanism,A,high,2024r06a_sc_am2_qs.pdf
2024,autumn,13,エ,ネットワーク,IPS,IPS,インラインモードで動作するアノマリ型IPSはどれか。,TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,2024r06a_sc_am2_qs.pdf
2024,autumn,14,エ,Web脆弱性,クリックジャッキング,クリックジャッキング,クリックジャッキング攻撃に有効な対策はどれか。,XSS対策(エスケープ)とCSRF対策(トークン)の取り違え,mechanism,A,high,2024r06a_sc_am2_qs.pdf
2024,autumn,15,エ,PKI・証明書・TLS・HTTPS,TLS,TLS,DTLSの特徴はどれか。,CRL(失効リスト)とOCSP(リアルタイム照会)の混同。失効と有効期限切れの混同,both,A,high,2024r06a_sc_am2_qs.pdf
2024,autumn,16,ア,認証・認可・SAML・OAuth,OAuth,OAuth,"利用者Aが所有するリソースBが,WebサービスC上にある。OAuth2.0において,利用者Aの認",認証と認可の混同。SAML(認証連携)とOAuth(認可)の用途混同,both,A,high,2024r06a_sc_am2_qs.pdf
2024,autumn,17,イ,認証・認可・SAML・OAuth,RADIUS,RADIUS,利用者認証情報を管理するサーバ1台と複数のアクセスポイントで構成された無線LAN環境を実現したい,認証と認可の混同。SAML(認証連携)とOAuth(認可)の用途混同,both,A,high,2024r06a_sc_am2_qs.pdf
2024,autumn,18,ア,ネットワーク,ネットワーク,ネットワーク,"ネットワーク層のパケットを対象としてIPパケットでカプセル化し,トンネリングを行えるプロトコルは",TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,2024r06a_sc_am2_qs.pdf
2024,autumn,19,イ,ネットワーク,IPv4,IPv4,"IPv4におけるICMPのメッセージに関する説明として,適切なものはどれか。",TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,2024r06a_sc_am2_qs.pdf
2024,autumn,20,ア,ネットワーク,ネットワーク,ネットワーク,"ネットワーク機器間の光ファイバを使った通信を分岐させてネットワーク上のトラフィックを取り出し,セ",TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,2024r06a_sc_am2_qs.pdf
2024,autumn,21,エ,データベース,外部キー,外部キー,"関係モデルにおける外部キーに関する記述のうち,適切なものはどれか。",NULLの比較結果、WITH GRANT OPTIONの効果,mechanism,C,low,2024r06a_sc_am2_qs.pdf
2024,autumn,22,イ,開発技術・サービスマネジメント,デザインパターン,デザインパターン,"ソフトウェアパターンのうち,GoFのデザインパターンの説明はどれか。",テスト/レビュー手法の名称混同。可用性計算のサービス時間帯条件の見落とし,memory,C,low,2024r06a_sc_am2_qs.pdf
2024,autumn,23,エ,開発技術・サービスマネジメント,XP,XP,"エクストリームプログラミング(XP:ExtremeProgramming)における""テスト駆動開",テスト/レビュー手法の名称混同。可用性計算のサービス時間帯条件の見落とし,memory,C,low,2024r06a_sc_am2_qs.pdf
2024,autumn,24,エ,開発技術・サービスマネジメント,サービスマネジメント,サービスマネジメント,"JISQ20000-1:2020(サービスマネジメントシステム要求事項)によれば,サービスマネジ",テスト/レビュー手法の名称混同。可用性計算のサービス時間帯条件の見落とし,memory,C,low,2024r06a_sc_am2_qs.pdf
2024,autumn,25,ウ,ISMS・リスク管理・監査・法制度,内部統制,内部統制,"アクセス管理に関する内部統制のうち,金融庁""財務報告に係る内部統制の評価及び監査に関する実施基準",リスク対応4分類の区別。全般統制と業務処理統制の区別,memory,B,middle,2024r06a_sc_am2_qs.pdf
2025,spring,1,ウ,DoS/DDoS・ボットネット,DoS,DoS,DRDoS攻撃に該当するものはどれか。,直接型と反射型(リフレクション)の区別。Smurf=ICMP+ブロードキャスト,memory,B,middle,2025r07h_sc_am2_qs.pdf
2025,spring,2,ア,認証・認可・SAML・OAuth,SAML,SAML,"シングルサインオンの実装方式の一つであるSAML認証の特徴として,適切なものはどれか。",認証と認可の混同。SAML(認証連携)とOAuth(認可)の用途混同,both,A,high,2025r07h_sc_am2_qs.pdf
2025,spring,3,ウ,暗号・ハッシュ・電子署名,SHA,SHA,SHA-512/256の説明はどれか。,ハッシュ/MAC/デジタル署名の役割混同。共通鍵か公開鍵かの取り違え,both,A,middle,2025r07h_sc_am2_qs.pdf
2025,spring,4,エ,ネットワーク,DNS,DNS,DNSに対するカミンスキー攻撃への対策はどれか。,TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,2025r07h_sc_am2_qs.pdf
2025,spring,5,ア,マルウェア・ランサムウェア・標的型攻撃,クリプトジャッキング,クリプトジャッキング,クリプトジャッキングに該当するものはどれか。,ワーム/ボット/ルートキット等の型の定義混同。証拠保全は揮発性の高い順,memory,B,high,2025r07h_sc_am2_qs.pdf
2025,spring,6,イ,PKI・証明書・TLS・HTTPS,証明書,証明書,"デジタル証明書に関する記述のうち,適切なものはどれか。",CRL(失効リスト)とOCSP(リアルタイム照会)の混同。失効と有効期限切れの混同,both,A,high,2025r07h_sc_am2_qs.pdf
2025,spring,7,エ,DoS/DDoS・ボットネット,Mirai,Mirai,マルウェアMiraiの動作はどれか。,直接型と反射型(リフレクション)の区別。Smurf=ICMP+ブロードキャスト,memory,B,middle,2025r07h_sc_am2_qs.pdf
2025,spring,8,ウ,マルウェア・ランサムウェア・標的型攻撃,コネクトバック,コネクトバック,"サイバー攻撃における,コネクトバックの説明はどれか。",ワーム/ボット/ルートキット等の型の定義混同。証拠保全は揮発性の高い順,memory,B,high,2025r07h_sc_am2_qs.pdf
2025,spring,9,ウ,PKI・証明書・TLS・HTTPS,CPS,CPS,公開鍵基盤におけるCPS(CertificationPracticeStatement)はどれか,CRL(失効リスト)とOCSP(リアルタイム照会)の混同。失効と有効期限切れの混同,both,A,high,2025r07h_sc_am2_qs.pdf
2025,spring,10,エ,ISMS・リスク管理・監査・法制度,JISQ27,JISQ27,JISQ27000:2019(情報セキュリティマネジメントシステム-用語)の用語に関する記述のう,リスク対応4分類の区別。全般統制と業務処理統制の区別,memory,B,middle,2025r07h_sc_am2_qs.pdf
2025,spring,11,ウ,ISMS・リスク管理・監査・法制度,ISMAP,ISMAP,"""政府情報システムのためのセキュリティ評価制度(ISMAP)""の説明はどれか。",リスク対応4分類の区別。全般統制と業務処理統制の区別,memory,B,middle,2025r07h_sc_am2_qs.pdf
2025,spring,12,ウ,ISMS・リスク管理・監査・法制度,NIST,NIST,"NIST""サイバーセキュリティフレームワーク(CSF)2.0""のコアには,機能が六つある。IDE",リスク対応4分類の区別。全般統制と業務処理統制の区別,memory,B,middle,2025r07h_sc_am2_qs.pdf
2025,spring,13,ウ,クラウド・ゼロトラスト・ログ管理・SIEM,IoC,IoC,IoC(IndicatorofCompromise)に該当するものはどれか。,CASB/CSPM/SIEM/SOAR/UEBAの機能の混同,memory,B,middle,2025r07h_sc_am2_qs.pdf
2025,spring,14,ア,暗号・ハッシュ・電子署名,サイドチャネル,サイドチャネル,"サイドチャネル攻撃の手法であるタイミング攻撃の対策として,最も適切なものはどれか。",ハッシュ/MAC/デジタル署名の役割混同。共通鍵か公開鍵かの取り違え,both,A,middle,2025r07h_sc_am2_qs.pdf
2025,spring,15,ア,マルウェア・ランサムウェア・標的型攻撃,マルウェア,マルウェア,"マルウェア感染の調査対象のPCに対して,電源を切る前に全ての証拠保全を行いたい。ARPキャッシュ",ワーム/ボット/ルートキット等の型の定義混同。証拠保全は揮発性の高い順,memory,B,high,2025r07h_sc_am2_qs.pdf
